scheme,trial,signature_size_bytes,online_latency_ms,offline_latency_ms,verification_ms,attempts,communication_rounds,data_kb,throughput_sig_s,accepted
"Threshold Falcon (5,7)",233,673,40.1029470455759,90.95406319332766,1.001072873790339,3,6,42.3,24.93582326664241,1
"Threshold Falcon (5,7)",234,665,13.7506818619598,84.99717638066959,1.3061648798221606,1,6,42.3,72.72366636351488,1
"Threshold Falcon (5,7)",235,660,17.544202101912553,50.79438725709848,1.2276854616320187,2,6,42.3,56.998887392604,1
"Threshold Falcon (5,7)",236,663,26.12643318853615,82.26802637693967,1.0839324714256546,2,6,42.3,38.27541221504295,1
"Threshold Falcon (5,7)",237,661,25.989250844645568,56.038876896217474,1.2241131893675794,2,6,42.3,38.477446155629565,1
"Threshold Falcon (5,7)",238,652,28.771348891681253,76.48079391703789,1.2321993162683016,2,6,42.3,34.75679933411579,1
"Threshold Falcon (5,7)",239,661,12.313903484079464,76.2194355977395,1.390087752370586,1,6,42.3,81.20901721317624,1
"Threshold Falcon (5,7)",240,651,14.373002153508718,68.47257117409424,1.2429161444022852,1,6,42.3,69.57488695261075,1
"Threshold Falcon (5,7)",241,684,14.299257162795433,65.05113339255011,1.213751070294222,1,6,42.3,69.93370275218584,1
"Threshold Falcon (5,7)",242,676,15.01088221994527,66.50211661800653,1.3229542791323448,1,6,42.3,66.61833630746095,1
"Threshold Falcon (5,7)",243,684,40.96868984455636,57.82377507592677,1.1825214679232363,3,6,42.3,24.40888404765214,1
"Threshold Falcon (5,7)",244,660,13.924387557908682,79.55177151490017,0.8706999713568961,1,6,42.3,71.81644405121621,1
"Threshold Falcon (5,7)",245,691,13.823274481070833,83.80392042327071,1.3430694473858478,1,6,42.3,72.34175964380721,1
"Threshold Falcon (5,7)",246,655,22.441850443072333,47.720436069568464,1.5944028440867952,2,6,42.3,44.55960539157296,1
"Threshold Falcon (5,7)",247,679,42.47762615468743,60.12788416765354,1.0523746294481577,3,6,42.3,23.54180519312399,1
"Threshold Falcon (5,7)",248,657,34.89962065763994,61.042462162502474,1.2440253239121002,3,6,42.3,28.653606576697506,1
"Threshold Falcon (5,7)",249,657,15.777116908586066,57.363602308247415,1.3299192966627105,1,6,42.3,63.38293655260866,1
"Threshold Falcon (5,7)",250,663,13.015657997141329,62.94698893045059,1.068155625188411,1,6,42.3,76.83053751255859,1
"Threshold Falcon (5,7)",251,658,55.00209271929408,69.14121350015262,1.1020140403827685,4,6,42.3,18.181126400108987,1
"Threshold Falcon (5,7)",252,666,20.092868935087658,49.05508553132654,1.3496204647438277,2,6,42.3,49.768900759300024,1
"Threshold Falcon (5,7)",253,677,10.581788585550456,55.56758602228769,1.573781979095211,1,6,42.3,94.50198252547878,1
"Threshold Falcon (5,7)",254,659,28.22106765056886,63.59948718548289,1.4390194985550568,2,6,42.3,35.43452049305593,1
"Threshold Falcon (5,7)",255,645,12.69090739145367,66.63554095218224,1.1836511207341833,1,6,42.3,78.79657215633151,1
"Threshold Falcon (5,7)",256,666,12.92761083882309,61.060591679079636,0.8357160295855646,1,6,42.3,77.35381366809757,1
"Threshold Falcon (5,7)",257,653,34.508738640865104,57.70264748138583,1.742904195588072,2,6,42.3,28.978167252274012,1
"Threshold Falcon (5,7)",258,663,14.693638410122963,99.75400122135227,1.6575159657211205,1,6,42.3,68.05666316867202,1
"Threshold Falcon (5,7)",259,673,13.347611825777426,61.75242765108891,1.1478223080752787,1,6,42.3,74.91976939790541,1
"Threshold Falcon (5,7)",260,671,14.967790401033232,67.53975747518797,1.5123025380974127,1,6,42.3,66.81012849638579,1
"Threshold Falcon (5,7)",261,666,14.147016270489676,81.93349131167079,1.224500526295634,1,6,42.3,70.6862833038494,1
"Threshold Falcon (5,7)",262,671,12.366264568329836,89.43622217660575,1.3143662861119911,1,6,42.3,80.86516299845411,1
"Threshold Falcon (5,7)",263,683,13.370162652382191,79.50061750015313,1.1780425338136848,1,6,42.3,74.79340573480816,1
"Threshold Falcon (5,7)",264,652,11.161279675704755,57.504570658224765,1.6984835514015275,1,6,42.3,89.5954611886255,1
"Threshold Falcon (5,7)",265,652,11.312094151107889,65.55363602769451,1.2457236824550455,1,6,42.3,88.40096154097705,1
"Threshold Falcon (5,7)",266,653,77.90525303029331,73.13750060204153,1.0717691908453824,6,6,42.3,12.836104897973335,1
"Threshold Falcon (5,7)",267,657,14.193338396986054,66.16587665810773,1.2819257655431566,1,6,42.3,70.45558782790307,1
"Threshold Falcon (5,7)",268,668,13.958893695480956,46.73237893153722,1.2836514198959994,1,6,42.3,71.638915075608,1
"Threshold Falcon (5,7)",269,663,24.313107059065423,69.4938173482504,1.6162566742959452,2,6,42.3,41.13007842110161,1
"Threshold Falcon (5,7)",270,694,26.515726361214544,70.13581229321146,1.36203272256623,2,6,42.3,37.71346808974217,1
"Threshold Falcon (5,7)",271,641,36.265888996308746,83.64258178520507,1.5411300609695329,3,6,42.3,27.574120686846616,1
"Threshold Falcon (5,7)",272,660,23.02986247144528,66.94988800273178,1.4529669200577573,2,6,42.3,43.42188327176941,1
"Threshold Falcon (5,7)",273,670,12.28420456773235,73.95206817972633,1.4566294402762885,1,6,42.3,81.40535225428917,1
"Threshold Falcon (5,7)",274,685,14.134593233171602,76.40216954142451,1.3721970322104335,1,6,42.3,70.74841019500738,1
"Threshold Falcon (5,7)",275,656,41.297061325057726,59.704006313414524,1.3803411402413954,3,6,42.3,24.214798048916673,1
"Threshold Falcon (5,7)",276,659,13.406241999317016,66.29146202793397,1.3662846159465207,1,6,42.3,74.592119107722,1
"Threshold Falcon (5,7)",277,677,14.244065048999348,70.81125027789167,1.2680169441513593,1,6,42.3,70.20467798764022,1
"Threshold Falcon (5,7)",278,671,11.833806420449282,72.80734582348701,1.3186706274909623,1,6,42.3,84.50366386524296,1
"Threshold Falcon (5,7)",279,667,12.285470460000978,76.08232414316515,1.4895716411995454,1,6,42.3,81.39696426407104,1
"Threshold Falcon (5,7)",280,670,12.614184434850806,65.57532248447544,1.2887846122848887,1,6,42.3,79.27583468949236,1
"Threshold Falcon (5,7)",281,670,15.035384478428362,66.57995211679962,1.1144931741920838,1,6,42.3,66.5097724261541,1
"Threshold Falcon (5,7)",282,663,52.97428298643446,68.1011322018227,1.271717002348036,4,6,42.3,18.877084193023958,1
"Threshold Falcon (5,7)",283,658,11.788760084451347,91.82956449509106,1.2818767387395933,1,6,42.3,84.82656300037345,1
"Threshold Falcon (5,7)",284,671,13.566862534733238,61.172130551538345,1.723649278586381,1,6,42.3,73.70900953996161,1
"Threshold Falcon (5,7)",285,680,42.14539070920179,67.1483826003783,1.5403633980421945,3,6,42.3,23.727387103844443,1
"Threshold Falcon (5,7)",286,655,11.318453475487734,87.13747655741628,1.4403814707557063,1,6,42.3,88.3512930601067,1
"Threshold Falcon (5,7)",287,657,25.420834841148338,68.20501064693337,0.8743041627242526,2,6,42.3,39.33781113991247,1
"Threshold Falcon (5,7)",288,677,11.217190787614657,77.02467937651906,1.3945647501029768,1,6,42.3,89.14888040454295,1
"Threshold Falcon (5,7)",289,668,11.851721431872232,78.14125681713776,1.3914157827251092,1,6,42.3,84.37592848839249,1
"Threshold Falcon (5,7)",290,652,13.83269371459196,73.98538843825891,1.2879592344939694,1,6,42.3,72.29249925089506,1
"Threshold Falcon (5,7)",291,673,12.324457118431335,83.32489611431075,1.7148634045535385,1,6,42.3,81.13947660254269,1
"Threshold Falcon (5,7)",292,656,11.190898843424524,76.54252952262132,1.3673064003783344,1,6,42.3,89.35832715417436,1
"Threshold Falcon (5,7)",293,698,10.595675878566167,63.74881852355058,1.4954121463423036,1,6,42.3,94.37812287396267,1
"Threshold Falcon (5,7)",294,675,13.902437356865624,58.875049443656394,1.5736362183415962,1,6,42.3,71.92983318900961,1
"Threshold Falcon (5,7)",295,679,43.870427962148476,58.66622343767855,1.246452720308134,3,6,42.3,22.794398104864687,1
"Threshold Falcon (5,7)",296,665,13.297244432076484,70.86149009941145,1.5181372630219316,1,6,42.3,75.20355101450451,1
"Threshold Falcon (5,7)",297,687,14.365754809613373,65.49077871311776,1.3973037094843856,1,6,42.3,69.60998661419539,1
"Threshold Falcon (5,7)",298,667,14.049611333886267,59.32062142407864,1.44001552221272,1,6,42.3,71.17634618034589,1
"Threshold Falcon (5,7)",299,642,12.433096970954686,68.13035155827963,1.0881361325161178,1,6,42.3,80.43048343756416,1
"Threshold Falcon (5,7)",300,678,34.83071036560426,67.18815208220924,1.5878174703013639,3,6,42.3,28.710295871183604,1
"Threshold Falcon (5,7)",301,673,14.133518251906223,47.79670399535418,1.244178571123812,1,6,42.3,70.75379124834168,1
"Threshold Falcon (5,7)",302,653,11.780939853490976,86.79606935694771,1.087679718664434,1,6,42.3,84.88287118312347,1
"Threshold Falcon (5,7)",303,646,25.035215898341633,64.81861952807249,1.3581426446392457,2,6,42.3,39.94373382121467,1
"Threshold Falcon (5,7)",304,660,13.050890419843075,51.53973820167839,1.3345049131606161,1,6,42.3,76.6231243869431,1
"Threshold Falcon (5,7)",305,662,24.84714238933904,69.78246220899723,1.5036245269527497,2,6,42.3,40.24607676531293,1
"Threshold Falcon (5,7)",306,673,25.130406418547057,67.05235886045857,1.2942485946240216,2,6,42.3,39.79243245592588,1
"Threshold Falcon (5,7)",307,676,14.272411137212442,61.04800501011006,1.496150014268558,1,6,42.3,70.06524618623837,1
"Threshold Falcon (5,7)",308,676,29.022647177609816,82.43183772552615,1.1701888055554148,2,6,42.3,34.455850766482556,1
"Threshold Falcon (5,7)",309,656,12.810495635098745,64.98534033364719,1.4507563672587394,1,6,42.3,78.06099221174216,1
"Threshold Falcon (5,7)",310,683,9.928525877186981,78.93237920415588,1.4819808722455172,1,6,42.3,100.71988655412831,1
"Threshold Falcon (5,7)",311,670,12.647482718253373,70.24165851872839,1.8625706843811067,1,6,42.3,79.06711732894945,1
"Threshold Falcon (5,7)",312,664,12.068466357546455,66.05022414189803,1.4058482713942237,1,6,42.3,82.86056988299067,1
"Threshold Falcon (5,7)",313,661,25.649777920094643,82.72208887116942,1.492738545890762,2,6,42.3,38.98669232596265,1
"Threshold Falcon (5,7)",314,656,10.993200374295084,60.99871044099361,1.5156906383378934,1,6,42.3,90.9653209213084,1
"Threshold Falcon (5,7)",315,677,13.742899440642676,62.452843360396095,1.4909447156717994,1,6,42.3,72.76484880931616,1
"Threshold Falcon (5,7)",316,678,14.615407420436611,65.54004746379094,1.2365768757198454,1,6,42.3,68.42094587125281,1
"Threshold Falcon (5,7)",317,669,11.473867324096252,77.45285151479179,1.3522097620606142,1,6,42.3,87.15457236462038,1
"Threshold Falcon (5,7)",318,660,12.432444079022144,69.86769896188314,1.1680480019393378,1,6,42.3,80.43470725819292,1
"Threshold Falcon (5,7)",319,687,52.60628036403236,86.84359719172454,1.4579836024068378,4,6,42.3,19.00913718058108,1
"Threshold Falcon (5,7)",320,670,12.311170411009076,71.94545205370422,1.086104737282793,1,6,42.3,81.22704557040046,1
"Threshold Falcon (5,7)",321,670,14.570289097871811,72.28643009037114,1.0386391257868481,1,6,42.3,68.6328180094974,1
"Threshold Falcon (5,7)",322,674,12.307377293438332,78.75610273041582,1.5545069084757115,1,6,42.3,81.25207963951419,1
"Threshold Falcon (5,7)",323,670,11.831744151926209,75.9941525513376,1.4445741749793348,1,6,42.3,84.51839282183937,1
"Threshold Falcon (5,7)",324,674,12.65018379335212,73.5953780541705,1.2587096325956275,1,6,42.3,79.05023486896027,1
"Threshold Falcon (5,7)",325,667,13.03669858115453,72.1905875975213,1.0636052959499631,1,6,42.3,76.70653684097374,1
"Threshold Falcon (5,7)",326,681,62.38486529476016,77.16171309679449,1.4786808806691605,4,6,42.3,16.02952888132616,1
"Threshold Falcon (5,7)",327,652,15.580107038960099,67.88339322914597,1.3888971711791962,1,6,42.3,64.18441140997099,1
"Threshold Falcon (5,7)",328,649,12.965682025825949,79.98913350530286,1.3898598787478733,1,6,42.3,77.12667933766464,1
"Threshold Falcon (5,7)",329,664,43.02456531679569,83.46371962801419,1.317874874318671,3,6,42.3,23.24253580801723,1
"Threshold Falcon (5,7)",330,682,16.121527172181068,74.09240025640632,1.3821053980715174,1,6,42.3,62.02886298052313,1
"Threshold Falcon (5,7)",331,675,12.492859930912608,62.411714719431664,1.3118101164401972,1,6,42.3,80.04572255913779,1
"Threshold Falcon (5,7)",332,661,12.89021812266142,69.17511251547475,1.3784498380504604,1,6,42.3,77.5782062401231,1
"Threshold Falcon (5,7)",333,676,58.150930315334634,81.99000334642702,1.4407079129595828,5,6,42.3,17.196629436146715,1
"Threshold Falcon (5,7)",334,669,26.732854413287907,74.36365982489613,1.2086509723530776,2,6,42.3,37.40715392902216,1
"Threshold Falcon (5,7)",335,643,14.091318231389293,61.03167536390071,1.053476334437193,1,6,42.3,70.96568139185428,1
"Threshold Falcon (5,7)",336,666,13.731340220694166,63.38545395928396,1.4482845328047584,1,6,42.3,72.82610320097703,1
"Threshold Falcon (5,7)",337,670,14.74193231770627,70.72973927544143,1.2940085139180397,1,6,42.3,67.83371259946146,1
"Threshold Falcon (5,7)",338,677,15.133492041126551,66.81229203949533,2.0508785101988787,1,6,42.3,66.07860216811923,1
"Threshold Falcon (5,7)",339,659,30.33144507379851,50.10469904821422,1.4198238232844544,2,6,42.3,32.96908530295641,1
"Threshold Falcon (5,7)",340,673,23.618107944483977,78.74893541939619,1.1910198336433302,2,6,42.3,42.34039417342703,1
"Threshold Falcon (5,7)",341,670,16.087511439112312,73.91489690990578,1.5304996086891585,1,6,42.3,62.16001796081263,1
"Threshold Falcon (5,7)",342,665,25.872336315130852,79.5359689132333,1.358252453571996,2,6,42.3,38.65132193010233,1
"Threshold Falcon (5,7)",343,670,13.437307414164865,61.62569030367929,1.70102573338109,1,6,42.3,74.41967123159327,1
"Threshold Falcon (5,7)",344,677,23.885578274065406,57.51811176315178,1.0621482427260347,2,6,42.3,41.86626710586214,1
"Threshold Falcon (5,7)",345,657,28.48479065956408,75.59909241133562,0.9417311384213296,2,6,42.3,35.10645424610972,1
"Threshold Falcon (5,7)",346,675,13.60186993398096,87.29927896073367,1.704556780453078,1,6,42.3,73.51930321740127,1
"Threshold Falcon (5,7)",347,674,15.041196688644554,63.86459786789845,1.359678988319915,1,6,42.3,66.48407175972616,1
"Threshold Falcon (5,7)",348,662,12.030321549761974,58.22006322765084,1.677815548410353,1,6,42.3,83.12329773261843,1
"Threshold Falcon (5,7)",349,677,11.529397928386915,65.40920831806532,1.1548579717832053,1,6,42.3,86.73479796701844,1
"Threshold Falcon (5,7)",350,666,13.179662425922746,93.9441464267519,1.301783111178686,1,6,42.3,75.87447748533567,1
"Threshold Falcon (5,7)",351,661,11.541332194981266,72.59007739782676,1.6384042970208517,1,6,42.3,86.64511020962111,1
"Threshold Falcon (5,7)",352,674,28.892755252767767,69.36136992789763,1.3662567434594999,2,6,42.3,34.610752462045156,1
"Threshold Falcon (5,7)",353,674,16.177727313230882,68.14081728232317,1.6446817023509475,1,6,42.3,61.81337963226481,1
"Threshold Falcon (5,7)",354,686,14.221890607035027,80.10308419498877,1.3798855902235139,1,6,42.3,70.31413949319355,1
"Threshold Falcon (5,7)",355,696,12.57154911959437,66.96649803202588,1.1574357671242832,1,6,42.3,79.54469178674026,1
"Threshold Falcon (5,7)",356,660,12.317459289687065,59.9949568298449,1.572407416511588,1,6,42.3,81.18557378446232,1
"Threshold Falcon (5,7)",357,663,14.324397473258507,65.1704315711735,1.9170010845084344,1,6,42.3,69.8109642563919,1
"Threshold Falcon (5,7)",358,658,14.105201266628962,60.732672363000106,1.7440578522650947,1,6,42.3,70.89583346576327,1
"Threshold Falcon (5,7)",359,675,24.249307471201583,73.1472459437459,0.9359966373088373,2,6,42.3,41.23829108058436,1
"Threshold Falcon (5,7)",360,668,30.738977193755993,52.97832198317926,1.4370698587266666,2,6,42.3,32.53198678982494,1
"Threshold Falcon (5,7)",361,661,15.102194447834478,74.33283940728751,1.2490157013757155,1,6,42.3,66.21554261231164,1
"Threshold Falcon (5,7)",362,655,70.14392700233508,61.68434526625008,1.1513537740364426,5,6,42.3,14.25640169770806,1
"Threshold Falcon (5,7)",363,656,14.35131816632593,60.370673562740606,1.4694092313151466,1,6,42.3,69.68001046387569,1
"Threshold Falcon (5,7)",364,663,16.982581405587787,73.32201661455669,1.4971149837923359,1,6,42.3,58.883863184131094,1
"Threshold Falcon (5,7)",365,672,13.435878712177862,63.71269648441932,1.5085512581538854,1,6,42.3,74.42758463528189,1
"Threshold Falcon (5,7)",366,670,10.389633434062233,74.62440892686784,1.3193049632364657,1,6,42.3,96.24978651523136,1
"Threshold Falcon (5,7)",367,668,11.216545421792027,70.68097666623603,1.5708432991329726,1,6,42.3,89.15400975929303,1
"Threshold Falcon (5,7)",368,641,13.765821439031535,58.92498121041269,1.5035053215328744,1,6,42.3,72.64368526273378,1
"Threshold Falcon (5,7)",369,669,10.654292971785766,71.65596889518892,1.0727594556240367,1,6,42.3,93.85887948155325,1
"Threshold Falcon (5,7)",370,680,14.77628410043295,68.87147586924036,1.1447227980613284,1,6,42.3,67.67601334700242,1
"Threshold Falcon (5,7)",371,671,14.373539443777398,73.1457971658554,1.3149703447355139,1,6,42.3,69.57228620768983,1
"Threshold Falcon (5,7)",372,681,12.965473573617153,66.60170870031595,1.2899448266482703,1,6,42.3,77.12791934070609,1
"Threshold Falcon (5,7)",373,652,11.894594887608992,64.33195726909156,1.029414566622598,1,6,42.3,84.07179979216731,1
"Threshold Falcon (5,7)",374,666,13.321394799769022,58.06621445096886,1.8402877551834353,1,6,42.3,75.06721443443286,1
"Threshold Falcon (5,7)",375,659,13.378401801294029,74.43241983763993,1.2688180644772424,1,6,42.3,74.74734387954133,1
"Threshold Falcon (5,7)",376,675,12.970224055200982,52.65131304472147,1.0835088963942359,1,6,42.3,77.09967042543155,1
"Threshold Falcon (5,7)",377,681,13.883318339640928,58.41297476761697,1.1039770731970313,1,6,42.3,72.02888931421445,1
"Threshold Falcon (5,7)",378,676,24.538154395313065,84.53050978506349,1.2954234016090493,2,6,42.3,40.752861192812695,1
"Threshold Falcon (5,7)",379,674,12.500605686499114,64.02194778939251,1.537130397965138,1,6,42.3,79.99612379422692,1
"Threshold Falcon (5,7)",380,648,14.961231942421506,70.38767987763558,1.0151022429470684,1,6,42.3,66.8394156208869,1
"Threshold Falcon (5,7)",381,657,12.598337967331963,69.04985234253309,1.339486882539962,1,6,42.3,79.37554958384538,1
"Threshold Falcon (5,7)",382,653,12.137554267382148,68.0895536870062,1.1119776838272513,1,6,42.3,82.38892102730692,1
"Threshold Falcon (5,7)",383,654,27.474552038354194,64.1337829503457,1.3622261948642946,2,6,42.3,36.39731772893004,1
"Threshold Falcon (5,7)",384,670,29.935240914166357,64.49374634511133,0.8087048676153267,2,6,42.3,33.40544353283513,1
"Threshold Falcon (5,7)",385,668,11.765113303408464,80.49674264314042,1.1497759225751498,1,6,42.3,84.9970564848101,1
"Threshold Falcon (5,7)",386,688,13.01995681069869,72.82858743539963,1.3183314950723908,1,6,42.3,76.80517028891258,1
"Threshold Falcon (5,7)",387,663,12.585425818591476,66.76713583212363,1.430595428092196,1,6,42.3,79.45698575591915,1
"Threshold Falcon (5,7)",388,663,26.348679627466318,78.60365847828301,1.3776398292125263,2,6,42.3,37.95256590229982,1
"Threshold Falcon (5,7)",389,691,12.6286518111388,63.895495062597526,1.4552688541829024,1,6,42.3,79.18501633863829,1
"Threshold Falcon (5,7)",390,653,12.072283225575706,53.76793343059787,1.0191498437907138,1,6,42.3,82.83437203340728,1
"Threshold Falcon (5,7)",391,664,42.755205976464666,76.40632540689587,1.6137681756996223,3,6,42.3,23.388964622237282,1
"Threshold Falcon (5,7)",392,680,13.924449950956593,72.14278395500801,1.3452384731596638,1,6,42.3,71.81612225417214,1
"Threshold Falcon (5,7)",393,641,24.791670674113742,75.49051036108283,1.3545399265014153,2,6,42.3,40.33612793365118,1
"Threshold Falcon (5,7)",394,667,12.303461027005744,76.41208483284755,1.0962190450713571,1,6,42.3,81.27794267036151,1
"Threshold Falcon (5,7)",395,672,16.31308433554597,74.30119030118068,1.622678631515318,1,6,42.3,61.300486127017365,1
"Threshold Falcon (5,7)",396,666,16.175140777916834,59.339128669406925,0.8725311785827439,1,6,42.3,61.82326408962409,1
"Threshold Falcon (5,7)",397,656,12.381599601273905,74.31900570094452,1.3666457672616068,1,6,42.3,80.76500873902538,1
"Threshold Falcon (5,7)",398,661,33.72862095246501,61.27519346589547,1.3107111456136573,3,6,42.3,29.648410511931008,1
"Threshold Falcon (5,7)",399,645,14.384909541823673,83.15029702341792,1.7767484302882326,1,6,42.3,69.51729498837177,1
"Threshold Falcon (5,7)",400,685,16.687560470717894,66.59598164456213,1.401055051370497,1,6,42.3,59.92487648237899,1
"Threshold Falcon (5,7)",401,661,12.180296254331411,59.9123198349312,1.1638840662960992,1,6,42.3,82.09980932478486,1
"Threshold Falcon (5,7)",402,678,29.564158813688493,61.528702879440715,1.4129958404509557,2,6,42.3,33.82474050088617,1
"Threshold Falcon (5,7)",403,670,27.13358622465405,78.58551523994804,1.2659879079275191,2,6,42.3,36.85469335754013,1
"Threshold Falcon (5,7)",404,646,12.398376177990166,84.5574240068707,1.304702610841434,1,6,42.3,80.65572343055852,1
"Threshold Falcon (5,7)",405,662,13.843330220605502,59.16904966702228,1.4254724414415318,1,6,42.3,72.23695339662716,1
"Threshold Falcon (5,7)",406,652,12.957438558484137,68.58422622877579,1.670127591370784,1,6,42.3,77.17574700327098,1
"Threshold Falcon (5,7)",407,672,15.111435704954685,80.09611758707985,1.0954793086968144,1,6,42.3,66.17504911675093,1
"Threshold Falcon (5,7)",408,669,26.727649378099674,66.43584385569123,1.3678265657264366,2,6,42.3,37.414438727985875,1
"Threshold Falcon (5,7)",409,683,12.711486423390795,73.19601753173744,1.1910587606672078,1,6,42.3,78.66900586542495,1
"Threshold Falcon (5,7)",410,652,40.2117254335518,69.68019260887115,1.2908321798945683,3,6,42.3,24.868368348243557,1
"Threshold Falcon (5,7)",411,664,29.78410222979565,44.02406735748245,1.2289300929076006,2,6,42.3,33.574958623383054,1
"Threshold Falcon (5,7)",412,665,22.90932369937671,60.08637111118936,1.489110142367204,2,6,42.3,43.650350098602296,1
"Threshold Falcon (5,7)",413,698,25.483031952864113,78.5892930533592,1.303025627674007,2,6,42.3,39.24179830130484,1
"Threshold Falcon (5,7)",414,661,12.556714947012937,63.685911906534486,1.5318059393157637,1,6,42.3,79.63866379222742,1
"Threshold Falcon (5,7)",415,646,14.950292299946083,65.26183048800095,1.204635981899909,1,6,42.3,66.88832431748551,1
"Threshold Falcon (5,7)",416,660,27.994456062589204,86.29650838988029,1.6399029935501974,2,6,42.3,35.72135846341249,1
"Threshold Falcon (5,7)",417,675,11.12270091465417,76.14770217121618,0.9055178974428628,1,6,42.3,89.90622041113225,1
"Threshold Falcon (5,7)",418,658,12.169783259319832,71.80203958662213,1.5052663100568764,1,6,42.3,82.17073210685018,1
"Threshold Falcon (5,7)",419,667,12.688688160565082,66.29566561098952,1.1760853131938478,1,6,42.3,78.81035354843694,1
"Threshold Falcon (5,7)",420,672,45.08560848846189,75.95225861217935,0.9313257315507795,4,6,42.3,22.18002669867294,1
"Threshold Falcon (5,7)",421,664,14.173058491148344,60.22023445584876,1.1509114196348875,1,6,42.3,70.55640112009281,1
"Threshold Falcon (5,7)",422,662,29.560388414593508,60.23012273858077,1.216785169580195,2,6,42.3,33.829054813985984,1
"Threshold Falcon (5,7)",423,662,13.850360846172906,64.4806934181197,1.2342362676361103,1,6,42.3,72.20028496776077,1
"Threshold Falcon (5,7)",424,670,14.458650824189325,60.68787929859109,1.3758145670025241,1,6,42.3,69.16274638343155,1
"Threshold Falcon (5,7)",425,675,10.331067070201648,72.75908449584416,1.234874705190993,1,6,42.3,96.7954223126035,1
"Threshold Falcon (5,7)",426,667,15.897220630018776,69.59611817528484,1.3328898001132974,1,6,42.3,62.90407759150657,1
"Threshold Falcon (5,7)",427,661,15.376613211042464,61.40402389774633,1.4975069694513805,1,6,42.3,65.0338267780493,1
"Threshold Falcon (5,7)",428,678,14.718033831755266,69.74262826498689,1.313924819040332,1,6,42.3,67.94385795216918,1
"Threshold Falcon (5,7)",429,668,14.006231179845097,71.27816694507456,1.2116667772937768,1,6,42.3,71.39679383837355,1
"Threshold Falcon (5,7)",430,666,10.896632350377072,66.22737384029851,0.690774765772402,1,6,42.3,91.77147285926331,1
"Threshold Falcon (5,7)",431,657,14.214235144125073,67.44866386619414,1.3460619319315932,1,6,42.3,70.35200908529454,1
"Threshold Falcon (5,7)",432,669,14.853908237576348,70.08874372150095,1.199733548751413,1,6,42.3,67.32234937807627,1
"Threshold Falcon (5,7)",433,660,29.564814812823077,61.92829163090915,1.2503066317406994,2,6,42.3,33.82398998035572,1
"Threshold Falcon (5,7)",434,680,42.836625136012806,78.2732271277463,1.2987730659704244,3,6,42.3,23.344509443142353,1
"Threshold Falcon (5,7)",435,661,11.359046843920613,81.18195483263735,1.7917480689878669,1,6,42.3,88.0355556007943,1
"Threshold Falcon (5,7)",436,662,24.362929500740762,66.703940880243,1.225101558094114,2,6,42.3,41.04596698724571,1
"Threshold Falcon (5,7)",437,655,20.64190599160103,70.12267082768791,1.4889524909930998,2,6,42.3,48.44513875835349,1
"Threshold Falcon (5,7)",438,671,29.341991348191474,62.653707032928274,1.262672984791282,2,6,42.3,34.08084980100153,1
"Threshold Falcon (5,7)",439,665,13.438043416783414,57.417290716933366,1.4584567419566288,1,6,42.3,74.41559526076931,1
"Threshold Falcon (5,7)",440,685,10.469045549436556,60.45183221125284,1.2722365008750545,1,6,42.3,95.51969138713127,1
"Threshold Falcon (5,7)",441,679,11.426442260093213,84.03310693475635,1.2963005538392707,1,6,42.3,87.51630448372322,1
"Threshold Falcon (5,7)",442,652,26.58945216084108,72.18802901087372,1.4914872574193618,2,6,42.3,37.60889821839668,1
"Threshold Falcon (5,7)",443,674,26.80744508607602,56.363299478738256,1.2504039122764368,2,6,42.3,37.303069978847304,1
"Threshold Falcon (5,7)",444,669,13.212771185808178,64.4703884459032,1.6409142129254815,1,6,42.3,75.6843500835085,1
"Threshold Falcon (5,7)",445,676,25.57185754254231,72.853456366743,1.4670936710634352,2,6,42.3,39.10548924091111,1
"Threshold Falcon (5,7)",446,665,25.283633831397605,70.87388212410438,1.5642957644424258,2,6,42.3,39.55127679306068,1
"Threshold Falcon (5,7)",447,670,35.68695287317648,64.35844503638461,1.2602150954122084,2,6,42.3,28.021445359982913,1
"Threshold Falcon (5,7)",448,679,28.433445809721267,67.55325589458279,1.309327197043918,2,6,42.3,35.16984915201887,1
"Threshold Falcon (5,7)",449,672,13.131703974623045,83.54250628466252,1.2367713502873168,1,6,42.3,76.15157956138025,1
"Threshold Falcon (5,7)",450,675,10.248387978452982,58.889616060934586,1.5287437724393835,1,6,42.3,97.57632147636085,1
"Threshold Falcon (5,7)",451,652,12.941414277179092,75.63666011732734,1.157946985230185,1,6,42.3,77.27130733797785,1
"Threshold Falcon (5,7)",452,648,15.966561824579749,79.8796555254311,1.434925165138124,1,6,42.3,62.630891420878626,1
"Threshold Falcon (5,7)",453,668,12.058792620324542,76.24636831742947,1.063847212703734,1,6,42.3,82.92704182627254,1
"Threshold Falcon (5,7)",454,674,14.122227912359907,68.10248543439867,1.296250441666583,1,6,42.3,70.81035699224132,1
"Threshold Falcon (5,7)",455,695,23.66614359015904,63.95735566089121,1.616549710117051,2,6,42.3,42.254455027300025,1
"Threshold Falcon (5,7)",456,654,30.011174954738152,72.06734030079106,1.3376094215590044,2,6,42.3,33.32092134040625,1
"Threshold Falcon (5,7)",457,677,28.96175548007881,74.51462542134757,1.639567230009811,2,6,42.3,34.52829372473104,1
